word	freq	match	not_match
walls	29	0.0	0.0
body	29	0.7204632759094238	0.24826061725616455
log	29	0.9993880987167358	1.9474934997987248e-09
sunset	29	0.9826528429985046	0.6982581615447998
shade	29	0.0	0.0
mohawk	29	0.0	0.0
wheel	29	0.8290413618087769	0.4999137818813324
outdoors	28	0.583175003528595	0.37856316566467285
watch	28	0.0	0.0
female	28	0.9967778325080872	0.2491629421710968
trunks	28	0.6387897729873657	0.25739577412605286
tracks	28	0.0	0.0
church	28	0.586063027381897	0.37416741251945496
garden	28	0.9915571212768555	0.00022471032571047544
scaffolding	28	0.9259120225906372	0.9900347590446472
saxophone	28	0.9988322854042053	0.5007725358009338
suitcase	27	0.0	0.0
walkway	27	0.9999936819076538	0.014760262332856655
team	27	0.8202323317527771	0.5420513153076172
lane	27	0.6769363880157471	0.0018346399301663041
catcher	27	0.9987672567367554	0.4998147785663605
ceiling	27	0.0	0.0
tattoos	27	0.001682519563473761	0.7510836124420166
some	27	0.0	0.0
clown	27	0.0	0.0
toddler	27	0.9589409828186035	0.2558334469795227
